run_id,model_name,quantization_artifact,quantization_dtype,quantization_granularity,quantization_method,metric_name,metric_value,artifact_path,calibration_dataset,num_calibration_samples
a84ae91456,Qwen/Qwen3-4B,weights+activations,weights:int8+activations:int8,weights:channel+activations:token,dynamic,"inst_level_loose_acc,none",0.8888888888888888,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/dynamic/a84ae91456/model,none,0
0aadee2984,Qwen/Qwen3-4B,weights+activations,weights:fp8+activations:fp8,weights:channel+activations:tensor,static,"prompt_level_strict_acc,none",0.7,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/0aadee2984/model,HuggingFaceH4/ultrachat_200k,200
0aadee2984,Qwen/Qwen3-4B,weights+activations,weights:fp8+activations:fp8,weights:channel+activations:tensor,static,"prompt_level_strict_acc_stderr,none",0.15275252316519466,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/0aadee2984/model,HuggingFaceH4/ultrachat_200k,200
0aadee2984,Qwen/Qwen3-4B,weights+activations,weights:fp8+activations:fp8,weights:channel+activations:tensor,static,"inst_level_strict_acc,none",0.8333333333333334,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/0aadee2984/model,HuggingFaceH4/ultrachat_200k,200
0aadee2984,Qwen/Qwen3-4B,weights+activations,weights:fp8+activations:fp8,weights:channel+activations:tensor,static,"prompt_level_loose_acc,none",0.7,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/0aadee2984/model,HuggingFaceH4/ultrachat_200k,200
0aadee2984,Qwen/Qwen3-4B,weights+activations,weights:fp8+activations:fp8,weights:channel+activations:tensor,static,"prompt_level_loose_acc_stderr,none",0.15275252316519466,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/0aadee2984/model,HuggingFaceH4/ultrachat_200k,200
0aadee2984,Qwen/Qwen3-4B,weights+activations,weights:fp8+activations:fp8,weights:channel+activations:tensor,static,"inst_level_loose_acc,none",0.8333333333333334,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/0aadee2984/model,HuggingFaceH4/ultrachat_200k,200
c9a784c317,Qwen/Qwen3-4B,weights+activations,weights:int8+activations:int8,weights:channel+activations:tensor,static,"prompt_level_strict_acc,none",0.1,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/c9a784c317/model,HuggingFaceH4/ultrachat_200k,200
c9a784c317,Qwen/Qwen3-4B,weights+activations,weights:int8+activations:int8,weights:channel+activations:tensor,static,"prompt_level_strict_acc_stderr,none",0.09999999999999999,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/c9a784c317/model,HuggingFaceH4/ultrachat_200k,200
c9a784c317,Qwen/Qwen3-4B,weights+activations,weights:int8+activations:int8,weights:channel+activations:tensor,static,"inst_level_strict_acc,none",0.3333333333333333,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/c9a784c317/model,HuggingFaceH4/ultrachat_200k,200
c9a784c317,Qwen/Qwen3-4B,weights+activations,weights:int8+activations:int8,weights:channel+activations:tensor,static,"prompt_level_loose_acc,none",0.2,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/c9a784c317/model,HuggingFaceH4/ultrachat_200k,200
c9a784c317,Qwen/Qwen3-4B,weights+activations,weights:int8+activations:int8,weights:channel+activations:tensor,static,"prompt_level_loose_acc_stderr,none",0.13333333333333333,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/c9a784c317/model,HuggingFaceH4/ultrachat_200k,200
c9a784c317,Qwen/Qwen3-4B,weights+activations,weights:int8+activations:int8,weights:channel+activations:tensor,static,"inst_level_loose_acc,none",0.3888888888888889,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/c9a784c317/model,HuggingFaceH4/ultrachat_200k,200
167bba69bc,Qwen/Qwen3-4B,weights+activations,weights:int8+activations:int8,weights:channel+activations:token,dynamic,"prompt_level_strict_acc,none",0.7929759704251387,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/dynamic/167bba69bc/model,none,0
167bba69bc,Qwen/Qwen3-4B,weights+activations,weights:int8+activations:int8,weights:channel+activations:token,dynamic,"inst_level_strict_acc,none",0.854916067146283,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/dynamic/167bba69bc/model,none,0
bb6d1dc61a,Qwen/Qwen3-4B,weights+activations,weights:fp8+activations:fp8,weights:channel+activations:token,dynamic,"prompt_level_strict_acc,none",0.7985212569316081,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/dynamic/bb6d1dc61a/model,none,0
bb6d1dc61a,Qwen/Qwen3-4B,weights+activations,weights:fp8+activations:fp8,weights:channel+activations:token,dynamic,"inst_level_strict_acc,none",0.8597122302158273,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/dynamic/bb6d1dc61a/model,none,0
52c62f62d8,Qwen/Qwen3-4B,weights+activations,weights:int8+activations:int8,weights:channel+activations:tensor,awq,"prompt_level_strict_acc,none",0.2513863216266174,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/awq/52c62f62d8/model,HuggingFaceH4/ultrachat_200k,200
52c62f62d8,Qwen/Qwen3-4B,weights+activations,weights:int8+activations:int8,weights:channel+activations:tensor,awq,"inst_level_strict_acc,none",0.3657074340527578,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/awq/52c62f62d8/model,HuggingFaceH4/ultrachat_200k,200
d1f965905c,Qwen/Qwen3-4B,weights+activations+kv_cache,weights:int8+activations:int8+kv_cache:int8,weights:channel+activations:token+kv_cache:tensor,dynamic,"prompt_level_strict_acc,none",0.7929759704251387,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/dynamic/d1f965905c/model,none,0
d1f965905c,Qwen/Qwen3-4B,weights+activations+kv_cache,weights:int8+activations:int8+kv_cache:int8,weights:channel+activations:token+kv_cache:tensor,dynamic,"inst_level_strict_acc,none",0.8597122302158273,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/dynamic/d1f965905c/model,none,0
76cf171c75,Qwen/Qwen3-4B,weights+activations+kv_cache,weights:fp8+activations:fp8+kv_cache:fp8,weights:channel+activations:token+kv_cache:tensor,dynamic,"prompt_level_strict_acc,none",0.7929759704251387,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/dynamic/76cf171c75/model,none,0
76cf171c75,Qwen/Qwen3-4B,weights+activations+kv_cache,weights:fp8+activations:fp8+kv_cache:fp8,weights:channel+activations:token+kv_cache:tensor,dynamic,"inst_level_strict_acc,none",0.8561151079136691,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/dynamic/76cf171c75/model,none,0
7ec6c9fb0d,Qwen/Qwen3-4B,weights+activations,weights:fp8+activations:fp8,weights:channel+activations:tensor,smoothquant,"prompt_level_strict_acc,none",0.8077634011090573,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/smoothquant/7ec6c9fb0d/model,HuggingFaceH4/ultrachat_200k,200
7ec6c9fb0d,Qwen/Qwen3-4B,weights+activations,weights:fp8+activations:fp8,weights:channel+activations:tensor,smoothquant,"inst_level_strict_acc,none",0.8633093525179856,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/smoothquant/7ec6c9fb0d/model,HuggingFaceH4/ultrachat_200k,200
a0d169bdea,Qwen/Qwen3-4B,weights+activations,weights:int8+activations:int8,weights:channel+activations:tensor,smoothquant,"prompt_level_strict_acc,none",0.2365988909426987,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/smoothquant/a0d169bdea/model,HuggingFaceH4/ultrachat_200k,200
a0d169bdea,Qwen/Qwen3-4B,weights+activations,weights:int8+activations:int8,weights:channel+activations:tensor,smoothquant,"inst_level_strict_acc,none",0.37410071942446044,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/smoothquant/a0d169bdea/model,HuggingFaceH4/ultrachat_200k,200
418bae9d5d,Qwen/Qwen3-4B,weights+activations+attention+kv_cache,weights:fp8+activations:fp8+attention:fp8+kv_cache:fp8,weights:channel+activations:tensor+attention:tensor+kv_cache:tensor,static,"prompt_level_strict_acc,none",0.789279112754159,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/418bae9d5d/model,HuggingFaceH4/ultrachat_200k,200
418bae9d5d,Qwen/Qwen3-4B,weights+activations+attention+kv_cache,weights:fp8+activations:fp8+attention:fp8+kv_cache:fp8,weights:channel+activations:tensor+attention:tensor+kv_cache:tensor,static,"inst_level_strict_acc,none",0.8525179856115108,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/418bae9d5d/model,HuggingFaceH4/ultrachat_200k,200
4cc656192f,Qwen/Qwen3-4B,weights+activations+attention+kv_cache,weights:int8+activations:int8+attention:int8+kv_cache:int8,weights:channel+activations:tensor+attention:tensor+kv_cache:tensor,static,"prompt_level_strict_acc,none",0.1756007393715342,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/4cc656192f/model,HuggingFaceH4/ultrachat_200k,200
4cc656192f,Qwen/Qwen3-4B,weights+activations+attention+kv_cache,weights:int8+activations:int8+attention:int8+kv_cache:int8,weights:channel+activations:tensor+attention:tensor+kv_cache:tensor,static,"inst_level_strict_acc,none",0.31414868105515587,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/4cc656192f/model,HuggingFaceH4/ultrachat_200k,200
6475d8ed48,Qwen/Qwen3-4B,weights+activations,weights:fp8+activations:fp8,weights:channel+activations:tensor,static,"prompt_level_strict_acc,none",0.8096118299445472,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/6475d8ed48/model,HuggingFaceH4/ultrachat_200k,200
6475d8ed48,Qwen/Qwen3-4B,weights+activations,weights:fp8+activations:fp8,weights:channel+activations:tensor,static,"inst_level_strict_acc,none",0.8645083932853717,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/6475d8ed48/model,HuggingFaceH4/ultrachat_200k,200
e74a1f3323,Qwen/Qwen3-4B,weights+activations,weights:int8+activations:int8,weights:channel+activations:tensor,static,"prompt_level_strict_acc,none",0.24584103512014788,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/e74a1f3323/model,HuggingFaceH4/ultrachat_200k,200
e74a1f3323,Qwen/Qwen3-4B,weights+activations,weights:int8+activations:int8,weights:channel+activations:tensor,static,"inst_level_strict_acc,none",0.37170263788968827,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/e74a1f3323/model,HuggingFaceH4/ultrachat_200k,200
df496b1564,Qwen/Qwen3-4B,weights+activations+kv_cache,weights:fp8+activations:fp8+kv_cache:fp8,weights:channel+activations:tensor+kv_cache:tensor,static,"prompt_level_strict_acc,none",0.800369685767098,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/df496b1564/model,HuggingFaceH4/ultrachat_200k,200
df496b1564,Qwen/Qwen3-4B,weights+activations+kv_cache,weights:fp8+activations:fp8+kv_cache:fp8,weights:channel+activations:tensor+kv_cache:tensor,static,"inst_level_strict_acc,none",0.8561151079136691,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/df496b1564/model,HuggingFaceH4/ultrachat_200k,200
6f0e6b1ec2,Qwen/Qwen3-4B,weights+activations+kv_cache,weights:int8+activations:int8+kv_cache:int8,weights:channel+activations:tensor+kv_cache:tensor,static,"prompt_level_strict_acc,none",0.20147874306839186,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/6f0e6b1ec2/model,HuggingFaceH4/ultrachat_200k,200
6f0e6b1ec2,Qwen/Qwen3-4B,weights+activations+kv_cache,weights:int8+activations:int8+kv_cache:int8,weights:channel+activations:tensor+kv_cache:tensor,static,"inst_level_strict_acc,none",0.3237410071942446,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/static/6f0e6b1ec2/model,HuggingFaceH4/ultrachat_200k,200
9bca6b59ae,Qwen/Qwen3-4B,weights+activations,weights:int8+activations:int8,weights:channel+activations:tensor,smoothquant,"prompt_level_strict_acc,none",0.1,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/smoothquant/9bca6b59ae/model,HuggingFaceH4/ultrachat_200k,200
9bca6b59ae,Qwen/Qwen3-4B,weights+activations,weights:int8+activations:int8,weights:channel+activations:tensor,smoothquant,"inst_level_strict_acc,none",0.2222222222222222,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/smoothquant/9bca6b59ae/model,HuggingFaceH4/ultrachat_200k,200
0c2921b86f,Qwen/Qwen3-4B,weights+activations,weights:int8+activations:int8,weights:channel+activations:tensor,gptq,"prompt_level_strict_acc,none",0.3,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/gptq/0c2921b86f/model,HuggingFaceH4/ultrachat_200k,200
0c2921b86f,Qwen/Qwen3-4B,weights+activations,weights:int8+activations:int8,weights:channel+activations:tensor,gptq,"inst_level_strict_acc,none",0.3888888888888889,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/gptq/0c2921b86f/model,HuggingFaceH4/ultrachat_200k,200
1f41d466ee,Qwen/Qwen3-4B,weights+activations,weights:int8+activations:int8,weights:channel+activations:tensor,smoothquant+gptq,"prompt_level_strict_acc,none",0.2957486136783734,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/gptq/1f41d466ee/model,HuggingFaceH4/ultrachat_200k,200
1f41d466ee,Qwen/Qwen3-4B,weights+activations,weights:int8+activations:int8,weights:channel+activations:tensor,smoothquant+gptq,"inst_level_strict_acc,none",0.4316546762589928,/mnt/ssd2/shreyansh/ptq_experiments/artifacts/Qwen3-4B/gptq/1f41d466ee/model,HuggingFaceH4/ultrachat_200k,200
